Timestamp,Username,Total score,Role Classification,Country of Residence ,"1. Does your company offer health & wellness benefits (i.e. medical insurance coverage, employee and family assistance programs, health/body check-ups, gym membership subsidy, discounts at healthy F&B outlets, subsidy for massage therapy, etc.)?  [Score]",2a. Has your company hosted wellness/ fitness/ team building activities/ workshops within the last year? [Score],"2b. If yes to the above, which of the following topics have been covered? (select all that apply)","3. Does your company have a dedicated employee, team, or social committee responsible for company culture? [Score]","4a. Does your company support positive social activities led by employees? (i.e. sports teams, fundraisers, bake sales, yoga classes, fitness challenges, after-work social gatherings)  [Score]","4b. If yes to the above, could you please list the activities and how your company supported them?","5. Does the company provide online wellness services? (e.g. subscription to fitness/ wellness content library, meditation apps, health/fitness publications, mental health section in newsletter, healthy food ordering app, etc.)  [Score]","6a. Does your company provide access to nutritious food & beverages (e.g. daily refilled fruit, bottled mineral water, snack bars, juice, coffee, tea, healthy snack vending machines, etc.)  [Score]","6b. If yes to the above, could you please list the food & beverages provided? ","7a. Does your company provide access to health/ wellness facilities? (e.g. gym, open space for movement, meditation room, ideation room, quiet area, social area, digital library, etc.) ","7a. Does your company provide access to health/ wellness facilities? (e.g. gym, open space for movement, meditation room, ideation room, quiet area, social area, digital library, etc.)  [Score]","7b. If yes to the above, could you please list the facilities?","8a. Does your company provide access to in-office health/wellness equipment (i.e. standup desk, ergonomic chair, blue light glasses, yoga mat, stability ball, stress balls, noise-cancelling headphones, phone booths)?  [Score]","8b. If yes to the above, could you please list the equipment provided? ","9. Share 2 examples of workplace wellness practices your company is currently practicing. (e.g. monthly team building workshops, yoga classes, weekly non-work related check-ins, continuing education opportunities, etc.)  ","9. Share 2 examples of workplace wellness practices your company is currently practicing. (e.g. monthly team building workshops, yoga classes, weekly non-work related check-ins, continuing education opportunities, etc.)   [Score]","10. How does your company measure the level of your health, well-being and vitality? (e.g. health check-ups, surveys, interviews, focus groups, etc.) ","10. How does your company measure the level of your health, well-being and vitality? (e.g. health check-ups, surveys, interviews, focus groups, etc.)  [Score]",11. Name 2-3 adjectives to describe your company culture. ,11. Name 2-3 adjectives to describe your company culture.  [Score],"12. Nominate 2 of your colleagues (provide first & last name) who lead / coordinates team activities? (i.e. team socials, dim sum lunch as a team, weekend hiking, sport betting pools, games night, etc.) ","12. Nominate 2 of your colleagues (provide first & last name) who lead / coordinates team activities? (i.e. team socials, dim sum lunch as a team, weekend hiking, sport betting pools, games night, etc.)  [Score]","13. Nominate 2 of your colleagues (provide first & last name) who lead by example and/or encourages wellness? (i.e. they are knowledgeable about personal wellness, regularly attends physical activities like yoga, tai chi, fitness classes, encourages healthy eating, etc. *can be the same people as in the previous question.)","13. Nominate 2 of your colleagues (provide first & last name) who lead by example and/or encourages wellness? (i.e. they are knowledgeable about personal wellness, regularly attends physical activities like yoga, tai chi, fitness classes, encourages healthy eating, etc. *can be the same people as in the previous question.) [Score]","14. I experience POSITIVE EMOTION at work ... (e.g. joy, appreciation, confidence, laughter, fun, inspiration, etc.) ","14. I experience POSITIVE EMOTION at work ... (e.g. joy, appreciation, confidence, laughter, fun, inspiration, etc.)  [Score]","15. I experience ENGAGEMENT at work ... (e.g. focus, concentration, flow state, productivity, connection, etc.) ","15. I experience ENGAGEMENT at work ... (e.g. focus, concentration, flow state, productivity, connection, etc.)  [Score]","16. I experience POSITIVE RELATIONSHIPS at work ... (through positive interactions such as teamwork, respectful communication, acts of service/kindness, supportive discussions, constructive conversations, mentoring sessions, caring gestures, healthy competition, etc.) ","16. I experience POSITIVE RELATIONSHIPS at work ... (through positive interactions such as teamwork, respectful communication, acts of service/kindness, supportive discussions, constructive conversations, mentoring sessions, caring gestures, healthy competition, etc.)  [Score]","17. I experience MEANINGFULNESS at work ... (e.g. inspired, trusted, respected, purpose, seen and heard, acknowledged, fulfilled, growth, contribution to something greater, etc.) ","17. I experience MEANINGFULNESS at work ... (e.g. inspired, trusted, respected, purpose, seen and heard, acknowledged, fulfilled, growth, contribution to something greater, etc.)  [Score]","18. I experience ACCOMPLISHMENT at work ... (e.g. achievement, satisfaction, completion, attainment, increased self-confidence, increased self-esteem, celebration, etc.) ","18. I experience ACCOMPLISHMENT at work ... (e.g. achievement, satisfaction, completion, attainment, increased self-confidence, increased self-esteem, celebration, etc.)  [Score]","19. I experience VITALITY at work ... (i.e. high energy, nourished, energized, excited, motivated, spirited, liveliness, etc.) ","19. I experience VITALITY at work ... (i.e. high energy, nourished, energized, excited, motivated, spirited, liveliness, etc.)  [Score]",20. How many times per week do you undertake moderate to high intensity PHYSICAL ACTIVITY? (20+ minutes of continuous activity with elevated heart-rate),20. How many times per week do you undertake moderate to high intensity PHYSICAL ACTIVITY? (20+ minutes of continuous activity with elevated heart-rate) [Score],"21. How many times per week do you SOCIALIZE with colleagues? (e.g. coffee break conversations, lunch, commute, happy hour, events, etc.) ","21. How many times per week do you SOCIALIZE with colleagues? (e.g. coffee break conversations, lunch, commute, happy hour, events, etc.)  [Score]","22. How often do you give QUALITY TIME and attention to your colleagues/peers? (i.e. provide mentorship and guidance, hold space for venting, acts of kindness and thoughtfulness, spend quality non work-related time, etc.) ","22. How often do you give QUALITY TIME and attention to your colleagues/peers? (i.e. provide mentorship and guidance, hold space for venting, acts of kindness and thoughtfulness, spend quality non work-related time, etc.)  [Score]","23a. How often do you engage in vocational (job-specific) LEARNING? (i.e. online courses, technical workshops, certification/designation educational credits, post-graduate education, etc.)","23a. How often do you engage in vocational (job-specific) LEARNING? (i.e. online courses, technical workshops, certification/designation educational credits, post-graduate education, etc.) [Score]","23b. How often do you engage in personal GROWTH and development learning? (i.e. personal development retreats/events, coaching, personal training, therapy, extra-curricular courses, hobby workshops, book clubs, etc.) ","23b. How often do you engage in personal GROWTH and development learning? (i.e. personal development retreats/events, coaching, personal training, therapy, extra-curricular courses, hobby workshops, book clubs, etc.)  [Score]","24. How often do you spend time to take notice of your SURROUNDINGS? (i.e. appreciate things around you, walk in nature, journaling, meditation, observe your thoughts, moments to reflect) ","24. How often do you spend time to take notice of your SURROUNDINGS? (i.e. appreciate things around you, walk in nature, journaling, meditation, observe your thoughts, moments to reflect)  [Score]","25. How often do you feel ACKNOWLEDGED? (i.e. rewarded, complemented, recognized, supported, celebrated, awarded, concerned for, etc.) ","25. How often do you feel ACKNOWLEDGED? (i.e. rewarded, complemented, recognized, supported, celebrated, awarded, concerned for, etc.)  [Score]",26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Stress Optimization ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Mindset Coaching ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Sleep Strategies ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Social Wellbeing ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Leadership & Teamwork ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Physical Health & Fitness ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Nutrition & Gut Health],"26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Job Satisfaction - Community Environment, Peer Relations, Responsibilities ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Stress - Workload, People Issues, Support ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Financial Reimbursement - Rewards, Pay, Benefits, Recognition ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Life Balance - Flexible Hours, Work From Home (WFH), Telecommunication, Remote Working, Part-Time options ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Working Conditions - Ambiance (lighting, temperature, etc.), Outer Environment (work space, ergonomics, wellness design), Inner Environment (nutrition, wellness, mental health), Culture (diversity, inclusion, respect, fairness) ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Motivation - Engagement activities, Continuing Education, Team Building ]","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace? ","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace?  [Score]",Would you be interested in exploring an Individual or Group Coaching program?
2021/09/23 12:36:03 AM AST,64,29.5,"Senior Management (Associate Director, Director, Senior Director)",Sri Lanka,1,1,Stress management,0,1,,0,0,,No,0,,0,,Promoting Social Gettogethers,0.5,One on One discussions ,1,"Open, Empowered and Courteous ",1,Wasula + Asarangi ,1,Dimithri + Mario ,1,Daily,2,Daily,2,Most days,2,Daily,2,Daily,2,Daily,2,Most day,2,Most days,2,Most days,2,Most days,2,Daily,2,Once a week,0,Half the time,0,2,1,4,3,2,6,2,3,3,3,4,6,5,no,0,"Yes, absolutely"
2021/09/23 12:43:38 AM AST,65,25,Entry (Associate),South Korea,1,1,Stress management;Exercise & Fitness,1,1,it is an one-time activity during Appreciation week. ,0,1,coffee only,No,0,,0,,on-line education classes provided,0.5,yearly health check-ups ,1,"flexible, active",1,Byungwoo Son,1,Haelin Lim,0.5,Most days,2,Most days,2,Daily,2,Most days,2,Most days,2,Most days,2,Half the time,0,Most days,2,Most days,2,Rarely / Never,0,Rarely / Never,0,Half the time,0,Rarely / Never,0,1,1,5,4,3,5,5,5,2,5,6,5,5,no,0,"Yes, absolutely"
2021/09/23 12:46:59 AM AST,66,15,"Middle Management (Manager, Senior Manager)",South Korea,1,0,Nothing,0,0,,0,0,,No,0,,0,,"Regular health check up, online yoga training",1,Health check-up,1,"Safety, diversed",1,No one.,0,No one,0,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Rarely / Never,0,Once a week,0,Once a week,0,Half the time,0,Rarely / Never,0,Once a week,0,Half the time,0,Once a week,0,6,6,3,5,5,6,6,4,6,6,6,6,6,Many guys want to take rest.,1,"Maybe, depends on the Coach"
2021/09/23 12:47:50 AM AST,67,40,Entry (Associate),South Korea,1,1,Yoga,1,1,"climbing community, etc. financial support",1,1,coffee machine,Yes,1,roof top,1,phone booth,"education opportunities, yearly team building",1,yearly check-up,1,"warm, welcoming",1,"Yongkyoon Jeon, Eunsoo Han",1,same above,1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most day,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,1,1,6,3,2,4,5,1,1,1,1,1,2,good for now,1,"Yes, absolutely"
2021/09/23 1:01:54 AM AST,68,17,Entry (Associate),South Korea,1,1,Yoga,1,1,yoga classes / by email,0,0,,No,0,,0,,online yoga classes / English skill-up opportunities,1,proceed health checkup every year,1,high-quality customer service / Sustainability,1,Byeongwoo Son / Eunsu Han,1,Haelin Lim / Kyeongchul Kim,1,Once a week,0,Once a week,0,Most days,2,Half the time,0,Once a week,0,Once a week,0,Daily,2,Most days,2,Once a week,0,Rarely / Never,0,Most days,2,Once a week,0,Once a week,0,3,3,1,2,1,3,2,2,2,2,2,1,1,No.,0,"Maybe, depends on the Coach"
2021/09/23 1:16:13 AM AST,69,12,Entry (Associate),South Korea,1,0,Mental Health,1,1,Sports team,0,0,,No,0,,0,,sports team & online education program,1,health check-ups,1,necessary & effective,1, ,0, ,0,Most days,2,Most days,2,Once a week,0,Most days,2,Half the time,0,Half the time,0,Once a week,0,Half the time,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Once a week,0,Once a week,0,1,3,5,2,1,1,2,1,1,2,2,2,2,Nothing,0,"Maybe, depends on the Coach"
2021/09/23 2:26:17 AM AST,70,35,Entry (Associate),India,1,1,Stress management;Nutrition;Sleep;Exercise & Fitness;Aging;Yoga;Ergonomics;Mindfulness;Breathing;Mental Health;Workplace Hygiene;Holistic Wellness;Leadership,1,1,,1,1,,Yes,1,,1,,Yoga and Meditation,1,Through Health Check Ups,1,"Engaging, Innovative and Rewarding",1, Alisha Abraham and Ruhanshi Mathur,1,Sharon Dsouza and Saurabh Dalvi,1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Daily,2,Most days,2,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,0,No thanks
2021/09/23 3:35:29 AM AST,71,22,Entry (Associate),Singapore,1,1,Stress management;Nutrition;Exercise & Fitness;Ergonomics;Mindfulness;Breathing;Mental Health,1,0,-not sure-,0,1,weekly fruits day ,Yes,1,"gym, resting room",1,"ergonomic chair, adjustable table","monthly wellness talks, education assistance programs",1,through talks,1,"fast-paced, organized",1,"mardiana nossi, hui boon ong",1,"mardiana nossi, joyce yee",1,Half the time,0,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Half the time,0,1,1,1,1,2,2,2,1,1,1,1,1,2,thanks for organizing this!,1,"Maybe, depends on the time committment"
2021/09/23 4:26:08 AM AST,72,30,Entry (Associate),Fiji,1,1,Exercise & Fitness;Mental Health;Workplace Hygiene,1,1,,1,1,,Yes,1,,1,,Education ,0.5,"Check ups, sick leaves",1,Fitness ,0.5,"Li Na Sudhakar, Shayal Arishma ",1,"Li Na Sudhakar, Shayal arishma ",1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Rarely / Never,0,Daily,2,Daily,2,Half the time,0,Half the time,0,Rarely / Never,0,Most days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,No,0,"Yes, absolutely"
2021/09/23 5:11:25 AM AST,73,27.5,"Middle Management (Manager, Senior Manager)",South Korea,1,1,Stress management;Exercise & Fitness;Yoga;Workplace Hygiene,0,1,"Hobby clubs(Baseball, Football etc.)  / Company support the expense for activity. ",0,1,Coffee and tea,No,0,,1,Phone booths,"Team building activity(dinner, workshop etc.)",1,Health Check-up,1,safe(safety),0.5,"Byungwoo Son, Jaeseok Cho",1,"Haelin Lim, Soyeon Kim",1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Rarely / Never,0,Daily,2,Most days,2,Once a week,0,Once a week,0,Once a week,0,Most days,2,1,1,2,1,2,3,2,2,1,3,3,3,1,No,0,"Maybe, depends on the Coach"
2021/09/23 5:12:02 AM AST,74,35,Entry (Associate),India,1,1,Stress management;Nutrition;Exercise & Fitness;Yoga;Mindfulness;Breathing;Mental Health,1,0,,1,0,,No,0,,0,,"Welness Sessions, Mindfulness sessions",1,Annual health Check ups,1,"People Centric, Encouraging, Enlighting",1,"Sharon Dsouza, Saurabh Dalvi",1,"Sharon Dsouza, Saurabh Dalvi",1,Daily,2,Daily,2,Daily,2,Daily,2,Most days,2,Most days,2,Daily,2,Daily,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,1,3,4,4,2,4,4,3,1,4,4,2,2,None,0,"Yes, absolutely"
2021/09/23 5:37:01 AM AST,75,22,Entry (Associate),Laos,1,1,Nutrition;Exercise & Fitness;Breathing;Workplace Hygiene;Holistic Wellness;Leadership,1,1,"Football Matches with customer, Rugby Game , fitness challenges after work",0,0,,No,0,,1,"only noise-cancelling headphones, phone booths)? *",Lunch box and snack for all employees on the busy day(for every afternoon and evening of Friday) and Department team building,1,We have annual health checkup and focus groups,1,Great Place To Work,1,Boundeth Siphandone and Anousack SIVILAY,1,Vongmaly Somdasak and Nanthana Thammasack ,1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Half the time,0,Half the time,0,Half the time,0,Once a week,0,Once a week,0,Once a week,0,Once a week,0,1,1,6,3,1,3,3,3,1,2,2,3,1,No,0,"Maybe, depends on the Coach"
2021/09/23 6:04:37 AM AST,76,23.5,"Middle Management (Manager, Senior Manager)",Bangladesh,1,1,Yoga;Zumba,0,1,"Under FFW-FFL, sports teams can be initiated by employees and supported by company.",0,0,,No,0,,0,,"Weekly football practice sessions by football club, annual badminton tournament. ",1,No such activity yet ,0,"Caring, Respectful, Fast",1,"Taufica Erfan, Iftakharul Islam",1,Taufica Erfan,0.5,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Once a week,0,Half the time,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Most days,2,Most days,2,2,3,1,2,1,2,2,2,3,1,1,2,2,Maintain office timing and work life balance. ,1,I'd like to know more please!
2021/09/23 6:36:53 AM AST,77,28,"Senior Management (Associate Director, Director, Senior Director)",Taiwan,1,1,Stress management;Nutrition;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Workplace Hygiene;Leadership,1,1,Fitness challenge through APP - employees clock points within 3months of launch of challenge and highest points winners get prizes and share best practices.,0,1,"Coffee & tea, healthy pastries, vending machines, healthy bentos",Yes,1,"Staff lounge, nursing rooms, basic recreation room at Hub",1,"Blue ray glasses, nosie-cancelling headsets, ergonomic chairs, standup desk, yoga mat, treadmill ","yoga/stretch classes, calligraphy, financial management workshops",1,annual health check ups,1,highly engaged / Agile,1,Liana Xie & Terry Cheng,1,Kelly Shih & Paul Chen,1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Rarely / Never,0,Once a week,0,Most days,2,Most days,2,Half the time,0,Half the time,0,Half the time,0,4,1,6,3,1,1,1,1,6,5,1,1,1,NIL,0,I'd like to know more please!
2021/09/23 8:20:26 AM AST,78,28,"Middle Management (Manager, Senior Manager)",Japan,1,1,Golf Competition ,1,1,Support some prizes for winners,0,1,Tea & Water server,No,0,,1,stand up desk for employees needed,"Golf competition, Subsidary to self development program",1,"annual health check-ups, annual stress management test",1,"Positive, Respectful, Result-Oriented",1,"Yumiko Kanzaki, Yuichi Oana",1,"Yoshiyuki Sasaki, Kyohei Morita",1,Daily,2,Daily,2,Daily,2,Daily,2,Half the time,0,Most days,2,Half the time,0,Daily,2,Once a week,0,Most days,2,Once a week,0,Daily,2,Half the time,0,2,3,3,3,3,2,3,3,3,3,1,3,3,"When young, I was concerned about how to improve my Quality of life . But after getting older, I am more interested in how to support other peopleâ€™s quality of life. And that contributes mine in the end. ",1,No thanks
2021/09/23 10:27:44 AM AST,79,25,"Middle Management (Manager, Senior Manager)",India,1,1,Stress management;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Mental Health,1,0,,0,0,,No,0,,1,"Wellness gifts like stress ball, steamer, fitness bands","Yoga classes, Health talks, Team building, employee Counselling ",1,"Health Check ups , Sickness rate",1,"Inclusive, employee centric",1,"Karen Mariados, Saurabh Dalvi",1,Sharon Dsouze & Saurabh Dalvi ,1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Half the time,0,Most days,2,Half the time,0,Rarely / Never,0,Rarely / Never,0,Once a week,0,Most days,2,6,6,3,4,6,6,6,6,6,6,6,6,6,No,0,"Yes, absolutely"
2021/09/23 7:22:39 PM AST,80,26.5,"Middle Management (Manager, Senior Manager)",Japan,1,1,Golf,1,1,Subsidy,0,1,Tea,Yes,1,Gym,0,,Massage,0.5,Health check-up,1,"Positive, Friendly",1,"Noritake Kawagoe, Kenta Yorozui",1,"Ko Yamauchi, Yoshiyuki Sasaki",1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Once a week,0,Most days,2,Most days,2,Once a week,0,Once a week,0,Once a week,0,Once a week,0,1,1,1,1,1,1,1,4,3,6,2,5,1,NA,0,"Maybe, depends on the time committment"
2021/09/23 8:20:57 PM AST,81,13,Entry (Associate),Japan,1,0,N/A,0,1,encourage employees to do volunteer activity ,0,0,,Yes,1,Discount for gym membership,0,,N/A,0,annual health check,1,"Open-minded, enthusiastic",1,N/A,0,N/A,0,Half the time,0,Most days,2,Most days,2,Most days,2,Half the time,0,Half the time,0,Once a week,0,Rarely / Never,0,Once a week,0,Rarely / Never,0,Most days,2,Half the time,0,Half the time,0,1,2,1,3,4,6,6,2,1,3,1,2,2,N/A,0,"Maybe, depends on the time committment"
2021/09/23 8:21:30 PM AST,82,16.5,Entry (Associate),Japan,1,0,No,0,0,,0,0,,No,0,,0,,I can only think of one example. There is a massager at our company.,0.5,Not sure,0,"old-fashioned, caring, inflexible ",1,"There is no team activity, other than daily short meeting",0,"Kyohei Morita, Yoshiyuki Sasaki",1,Most days,2,Half the time,0,Daily,2,Half the time,0,Half the time,0,Half the time,0,Daily,2,Once a week,0,Most days,2,Rarely / Never,0,Most days,2,Daily,2,Once a week,0,3,5,2,1,1,6,4,5,6,3,2,1,4,"I hope our company could be more open-minded, so that employees can explore and experience more. For example, we cannot have a side job. But I believe that by having a side job, we can experience and learn more, which can be a positive thing for our main job.",1,"Yes, absolutely"
2021/09/23 8:26:40 PM AST,83,14,"Middle Management (Manager, Senior Manager)",Japan,1,0,Not sure,1,1,"sports teams, after-work social gatherings, massage program",0,1,"bottled mineral water, snack bars, juice, coffee, tea",Yes,1,massage room (The staff provides massage),0,,Provide Massage Room,0.5,"health check-ups, surveys, interviews",1,"Speed, Passion, responsibility",1,Yuichi Oana,0.5,Yoshiyuki Sasaki,1,Half the time,0,Most days,2,Daily,2,Half the time,0,Half the time,0,Half the time,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Once a week,0,Once a week,0,Once a week,0,Once a week,0,2,1,2,3,2,2,2,2,2,3,1,2,3,Work Life Balance is important to keep high quality work performance.,1,"Maybe, depends on the time committment"
2021/09/23 8:45:51 PM AST,84,26,"Middle Management (Manager, Senior Manager)",South Korea,1,1,Exercise & Fitness;Yoga,1,1,"hobby club support(ie, sports, mountain climbing) ",0,1,"coffee, water, sandwitch, tea, vending machine, snack bars, ice cream(summer season only)",No,0,,0,,"hotel & resort facility support, team building workshop, stress management workshop",1,yearly health check-ups,1,"Caring, Stable, Warm-hearted",1,"Byungwoo Son, Haelin Lim ",1,"Soyeon Kim, Yongkyoon Jun ",1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Once a week,0,Half the time,0,Most days,2,Once a week,0,Once a week,0,Most days,2,Half the time,0,5,6,6,5,6,5,5,6,5,4,5,5,6,no,0,"Yes, absolutely"
2021/09/23 9:25:35 PM AST,85,35,Entry (Associate),Singapore,1,1,Stress management;Exercise & Fitness;Mindfulness;Leadership,1,1,Attended a yoga class previously. ,0,1,Fruit week,No,0,Gym,1,Stand up desk,"Stretching workshops, mindfulness workshops",1,"Annual health screening, MC rate",1,"Fun, engaging, active",1,"Mardiana, Hui Boon",1,"Hui Boon, Mardiana",1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most day,2,Half the time,0,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,4,3,3,3,3,3,3,2,2,2,2,2,2,No,0,"Yes, absolutely"
2021/09/23 9:40:19 PM AST,86,22,"Middle Management (Manager, Senior Manager)",Japan,1,0,No,0,0,,0,1,There are vending machines where you can buy vegetable juices and high-protein snacks.,Yes,1,"As part of the welfare program, you can receive discounts on membership fees for training gyms.",1,You can get a massage by a specialist in an office building.,"Providing massages, regular health checkups",1," health check-ups, Stress Survey",1,"Respect & Result, As one",1,"Satoshi Yamaguchi, Kenta Yorozui",1,"Ko Yamauchi, Yuka Tsujimoto",1,Most days,2,Most days,2,Most days,2,Half the time,0,Half the time,0,Half the time,0,Rarely / Never,0,Half the time,0,Half the time,0,Half the time,0,Most days,2,Most days,2,Most days,2,4,3,6,1,2,2,5,3,1,4,3,2,1,It will be nice to have opportunities to reflect on the extent to which work contributes to the achievement of an individual's life purpose and to discuss and consider ways in which work can be used to enrich one's life.,1,"Maybe, depends on the time committment"
2021/09/23 9:45:40 PM AST,87,25.5,"Middle Management (Manager, Senior Manager)",Singapore,1,1,Stress management;Nutrition;Exercise & Fitness;Yoga;Mindfulness;Mental Health,1,1,Supports employees who volunteers via DHLâ€™s Got Heart program where DHL donates to the causes for finalists.,0,1,"Coffee, Tea, Milo at pantry",Yes,1,Onsite futsal court and gym,1,Standup desk,"Continuing education sponsorship up to Diploma, regular wellness activities roll out via online, health check ups",1,Health check ups ,1,"Positive, Employee Centric",1,"Hui Boon Ong, Chanel Chew",1,Hui Boon Ong,0.5,Daily,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Daily,2,Half the time,0,4,4,4,4,4,1,1,2,2,1,1,1,1,No,0,No thanks
2021/09/23 9:55:10 PM AST,88,31,Entry (Associate),Singapore,1,1,Stress management;Nutrition;Exercise & Fitness;Ergonomics;Mindfulness;Mental Health;Workplace Hygiene;Holistic Wellness;Leadership,1,1,Marathon,1,1,Fresh fruits,Yes,1,Gym,1,Adjustable working desk and ergonomic chair,"Safety week, talks, safety emails advice",1,Check-ups,1,"Fun, Engaging, Respectful",1,Ong Hui Boon and Chanel Chew,1,Ong Hui Boon and Amod Date,1,Most days,2,Daily,2,Half the time,0,Most days,2,Most days,2,Most days,2,Once a week,0,Daily,2,Most days,2,Once a week,0,Once a week,0,Most days,2,Most days,2,3,3,1,4,4,4,3,2,2,3,3,3,3,Nil,0,"Maybe, depends on the time committment"
2021/09/23 10:12:30 PM AST,89,22.5,"Middle Management (Manager, Senior Manager)",Singapore,1,1,Stress management;Exercise & Fitness;Yoga;Mindfulness;Mental Health;Workplace Hygiene,1,1,Publicising ,0,1,"Tea, Coffee, Biscuits, Fruits",Yes,1,Gym,1,"Standup desk, ergo chairs",Team building ,0.5,Engagement survey,1,"Diversity, Dynamic, Collaborative",0,HB,0.5,HB,0.5,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Half the time,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,1,3,2,3,2,3,2,3,3,1,2,1,2,Ongoing work,1,No thanks
2021/09/23 10:29:28 PM AST,90,13,"Middle Management (Manager, Senior Manager)",Indonesia & E. Timor,1,1,Mindfulness;Mental Health;Financial Planningp,0,1,"pre-pandemic, company supports activities such as yoga class for employees, etc",0,0,,Yes,1,Gym is provided. However it's closed due to the pandemic,0,,"during the pandemic, there was online mindfulness workshop. We've been working from home for 1.5 years ",0.5,1 on 1 session with manager,1,speed,0.5,"All being done online, all HR team member are involved",0,none,0,Once a week,0,Half the time,0,Most days,2,Half the time,0,Most days,2,Once a week,0,Once a week,0,Rarely / Never,0,Most days,2,Rarely / Never,0,Once a week,0,Once a week,0,Half the time,0,1,4,2,3,4,6,5,2,1,2,1,2,2,"With the current pandemic situation, it's very difficult to compare Quality of Work life between workplace in the office and at home. It's more stressful to work at home.",1,"Maybe, depends on the time committment"
2021/09/23 10:39:10 PM AST,91,15,Entry (Associate),South Korea,1,1,Yoga;Online Class,1,1,Volunteer activity - GVD,0,1,coffee,Yes,1,social area ,0,,continuing education opportunities,0.5,health check-ups,1,"AS ONE, Right first time",1,none,0,HaeLin LIM,0.5,Half the time,0,Most days,2,Half the time,0,Half the time,0,Half the time,0,Half the time,0,Rarely / Never,0,Daily,2,Most days,2,Once a week,0,Once a week,0,Once a week,0,Once a week,0,1,1,1,2,3,2,3,3,1,3,1,2,1,none,0,"Maybe, depends on the Coach"
